url,equipo,valor_mercado,ataque,tecnica,velocidad,defensa,creatividad,liga,partidos,valoracion_media
https://www.sofascore.com/football/player/aleksandr-vasyutin/227446,Akron Togliatti,950K €,,,,,,Russian Premier League,15 Appearances,7.55
https://www.sofascore.com/football/player/luciano-gondou/1096378,Zenit St. Petersburg,11.1M €,65,55,52,36,48,Russian Premier League,23 Appearances,7.05
https://www.sofascore.com/football/player/anders-hiim/1191167,Sarpsborg 08,770K €,,,,,,Eliteserien,10 Appearances,6.68
https://www.sofascore.com/football/player/marko-gobeljic/191640,OFK Beograd,275K €,36,44,49,61,40,Mozzart Bet Superliga,26 Appearances,6.93
https://www.sofascore.com/football/player/moses-george/2125589,Chornomorets Odesa,,,,,,,Ukrainian Premier League,,
https://www.sofascore.com/football/player/patrick-eze/934691,FK Mladost Lučani,48K €,,,,,,Mozzart Bet Superliga,,
https://www.sofascore.com/football/player/max-ejdum/1133229,Odense BK,1.3M €,51,50,46,51,51,Danish 1st Division,29 Appearances,7.18
https://www.sofascore.com/football/player/victor-froholdt/1406639,FC København,10.9M €,50,50,52,50,48,Danish Superliga,30 Appearances,7.01
https://www.sofascore.com/football/player/tom-louchet/1127313,Nice,2.6M €,54,51,52,56,62,Ligue 1,19 Appearances,6.92
https://www.sofascore.com/football/player/vito-van-crooij/385708,NEC Nijmegen,1.6M €,61,53,44,39,57,Eredivisie,26 Appearances,7.16
https://www.sofascore.com/football/player/dani-rodriguez/349526,Mallorca,825K €,67,56,39,30,73,LaLiga,37 Appearances,6.94
https://www.sofascore.com/football/player/dylan-demuynck/1391872,SV Zulte Waregem,160K €,,,,,,Challenger Pro League,,
https://www.sofascore.com/football/player/marvin-ekpiteta/929867,Hibernian,555K €,,,,,,Scottish Premiership,13 Appearances,7.05
https://www.sofascore.com/football/player/tabekou-serge/794238,Nea Salamina Famagusta,300K €,61,75,31,29,55,Cyprus League by Stoiximan,14 Appearances,6.99
https://www.sofascore.com/football/player/ismael-bennacer/823733,Olympique de Marseille,15.9M €,56,68,52,45,63,Ligue 1,12 Appearances,7.04
https://www.sofascore.com/football/player/migouel-alfarela/1104297,Athens Kallithea FC,465K €,65,55,47,32,43,Stoiximan Super League,16 Appearances,6.80
https://www.sofascore.com/football/player/chimy-avila/789381,Real Betis,1.9M €,65,61,44,34,60,LaLiga,19 Appearances,6.95
https://www.sofascore.com/football/player/adeleye-adebayo/1138044,Enosis Neon Paralimniou,490K €,52,42,27,45,49,Cyprus League by Stoiximan,29 Appearances,7.22
https://www.sofascore.com/football/player/stavros-pilios/974076,AEK Athens,1.3M €,,,,,,Stoiximan Super League,17 Appearances,7.09
https://www.sofascore.com/football/player/noussair-mazraoui/847030,Manchester United,24M €,44,54,56,72,53,Premier League,36 Appearances,7.05
https://www.sofascore.com/football/player/maciej-wojciechowski/130432,Pogoń Szczecin,,,,,,,Ekstraklasa,,
https://www.sofascore.com/football/player/abdoulaye-ndiaye/984527,Stade Brestois,2.9M €,35,43,62,74,40,Ligue 1,22 Appearances,6.96
https://www.sofascore.com/football/player/prince-amoako-junior/2029508,FC Nordsjælland,,,,,,,Danish Superliga,,
https://www.sofascore.com/football/player/jakub-surovcik/964140,AC Sparta Praha,290K €,,,,,,Chance Liga,10 Appearances,7.13
https://www.sofascore.com/football/player/terracciano-filippo/1034303,Milan,4.6M €,43,44,45,53,48,Serie A,11 Appearances,6.62
https://www.sofascore.com/football/player/luis-asue/1064103,Shanghai Shenhua,1.9M €,63,49,41,34,45,Chinese Super League,31 Appearances,6.76
https://www.sofascore.com/football/player/toure-musa/1416332,Randers FC,140K €,,,,,,Danish Superliga,5 Appearances,7.11
https://www.sofascore.com/football/player/shuma-nagamatsu/1148126,MKS Korona Kielce,145K €,,,,,,Ekstraklasa,17 Appearances,6.58
https://www.sofascore.com/football/player/tymofii-sukhar/922189,Kolos Kovalivka,97K €,,,,,,Ukrainian Premier League,,
https://www.sofascore.com/football/player/oleg-ocheretko/997082,Karpaty Lviv,825K €,52,63,30,34,50,Ukrainian Premier League,26 Appearances,6.93
https://www.sofascore.com/football/player/ihor-omelchenko/1845451,FC Kryvbas Kryvyi Rih,,,,,,,Ukrainian Premier League,,
https://www.sofascore.com/football/player/drilon-hazrollaj/1435018,FC Malisheva,865K €,,,,,,AlbiMall Superliga,,
https://www.sofascore.com/football/player/lasse-nielsen/21547,Göztepe,70K €,45,45,52,63,51,Trendyol Süper Lig,28 Appearances,6.90
https://www.sofascore.com/football/player/donny-van-de-beek/361790,Girona FC,5.2M €,57,53,43,42,58,LaLiga,25 Appearances,6.83
https://www.sofascore.com/football/player/khoren-bayramyan/149159,FC Rostov,580K €,56,48,34,34,55,Russian Premier League,23 Appearances,6.60
https://www.sofascore.com/football/player/david-hickson-gyedu/894198,KFUM Oslo,260K €,43,54,42,55,47,Eliteserien,26 Appearances,6.83
https://www.sofascore.com/football/player/roman-ezhov/836628,Krylya Sovetov Samara,1.7M €,51,45,19,33,54,Russian Premier League,21 Appearances,6.74
https://www.sofascore.com/football/player/iker-losada/992331,Celta Vigo,1.6M €,58,50,39,32,57,LaLiga,21 Appearances,6.71
https://www.sofascore.com/football/player/axel-guessand/1136819,Kristiansund BK,515K €,,,,,,Eliteserien,10 Appearances,6.61
https://www.sofascore.com/football/player/andy-delort/84744,Montpellier,1.5M €,,,,,,Ligue 1,9 Appearances,6.69
https://www.sofascore.com/football/player/carlos-cuesta/839095,Galatasaray,8.4M €,35,43,61,76,38,Trendyol Süper Lig,9 Appearances,6.76
https://www.sofascore.com/football/player/bogdan-butko/69364,Chornomorets Odesa,96K €,40,55,42,50,48,Ukrainian Premier League,25 Appearances,6.80
https://www.sofascore.com/football/player/jakub-pestka/1885506,Cracovia,,,,,,,Ekstraklasa,,
https://www.sofascore.com/football/player/luke-plange/1082694,Motherwell,475K €,59,62,43,28,42,Scottish Premiership,11 Appearances,6.59
https://www.sofascore.com/football/player/darko-velkovski/156990,Nyiregyháza Spartacus,580K €,,,,,,NB I,,
https://www.sofascore.com/football/player/omar-mascarell/255999,Mallorca,940K €,46,52,62,60,47,LaLiga,32 Appearances,6.75
https://www.sofascore.com/football/player/thierno-ballo/865550,Wolfsberger AC,4.5M €,65,60,42,29,53,Austrian Bundesliga,31 Appearances,7.14
https://www.sofascore.com/football/player/igoh-ogbu/927493,SK Slavia Praha,10.4M €,36,46,62,74,41,Chance Liga,25 Appearances,7.17
https://www.sofascore.com/football/player/walid-cheddira/917485,Espanyol,2.8M €,64,41,43,23,46,LaLiga,20 Appearances,6.68
https://www.sofascore.com/football/player/lazaros-rota/941338,AEK Athens,2.7M €,39,49,46,60,46,Stoiximan Super League,24 Appearances,7.12
https://www.sofascore.com/football/player/milos-satara/799711,Akhmat Grozny,760K €,,,,,,Russian Premier League,16 Appearances,6.71
https://www.sofascore.com/football/player/taha-altikardes/1101279,Göztepe,5.7M €,38,44,60,72,38,Trendyol Süper Lig,22 Appearances,6.97
https://www.sofascore.com/football/player/bartosz-wolski/787905,Motor Lublin,625K €,55,58,48,45,63,Ekstraklasa,34 Appearances,7.17
https://www.sofascore.com/football/player/aleksa-cvetkovic/1406091,OFK Beograd,2.8M €,52,50,37,38,49,Mozzart Bet Superliga,35 Appearances,6.80
https://www.sofascore.com/football/player/paulinho-boia/912781,CD Nacional,655K €,58,63,40,37,57,Liga Portugal Betclic,18 Appearances,7.05
https://www.sofascore.com/football/player/karim-hamed/1831802,MGS Panserraikos,,,,,,,Stoiximan Super League,,
https://www.sofascore.com/football/player/chris-kevin-nadje/1528458,Feyenoord,1.2M €,,,,,,Eredivisie,7 Appearances,6.59
https://www.sofascore.com/football/player/justin-roth/927739,FC Thun,440K €,46,48,44,54,47,Challenge League,32 Appearances,6.92
https://www.sofascore.com/football/player/antonis-stergiakis/799716,Panetolikos,310K €,,,,,,Stoiximan Super League,,
https://www.sofascore.com/football/player/vrbancic-luka/1152917,NK Lokomotiva Zagreb,1.4M €,54,56,40,43,53,HNL,28 Appearances,6.88
https://www.sofascore.com/football/player/chevalier-lucas/996953,Lille,31M €,79,51,67,77,65,Ligue 1,34 Appearances,7.11
https://www.sofascore.com/football/player/yeison-guzman/870359,Torpedo Moscow,1.9M €,65,58,54,46,67,First League,26 Appearances,7.53
https://www.sofascore.com/football/player/antonio-caracciolo/116666,Pisa,330K €,37,43,61,76,36,Serie B,35 Appearances,7.14
https://www.sofascore.com/football/player/tim-jabol-folcarelli/1106446,Trabzonspor,1.9M €,50,56,48,53,51,Trendyol Süper Lig,15 Appearances,6.84
https://www.sofascore.com/football/player/pavel-juroska/1175152,1. FC Slovácko,540K €,47,39,28,39,36,Chance Liga,20 Appearances,6.52
https://www.sofascore.com/football/player/johan-manzambi/1518931,SC Freiburg,8.7M €,,,,,,Bundesliga,10 Appearances,6.98
https://www.sofascore.com/football/player/edson-fernando/988779,Rukh Lviv,485K €,42,51,41,48,46,Ukrainian Premier League,13 Appearances,6.61
https://www.sofascore.com/football/player/martin-vetkal/986955,IF Brommapojkarna,160K €,,,,,,Allsvenskan,6 Appearances,6.49
https://www.sofascore.com/football/player/thibaut-courtois/70988,Real Madrid,19.4M €,85,54,78,80,72,LaLiga,30 Appearances,7.18
https://www.sofascore.com/football/player/nicolas-rommens/328159,Lommel SK,765K €,51,53,47,55,56,Challenger Pro League,26 Appearances,7.27
https://www.sofascore.com/football/player/teo-quintero/966299,Sparta Rotterdam,570K €,,,,,,Eredivisie,11 Appearances,7.03
https://www.sofascore.com/football/player/dimitrije-minic/1893331,FK Spartak Subotica U19,,,,,,,U19 Serbian League,,
https://www.sofascore.com/football/player/yusuf-sari/896364,Başakşehir FK,3.7M €,65,64,45,32,69,Trendyol Süper Lig,30 Appearances,7.02
https://www.sofascore.com/football/player/tom-pettersson/50412,Mjällby AIF,215K €,39,43,53,73,39,Allsvenskan,23 Appearances,7.28
https://www.sofascore.com/football/player/maksim-boldyrev/1396296,Akron Togliatti,155K €,,,,,,Russian Premier League,,
https://www.sofascore.com/football/player/abdelaye-diakite/195414,Nea Salamina Famagusta,52K €,,,,,,Cyprus League by Stoiximan,,
https://www.sofascore.com/football/player/furkan-soyalp/226992,Gaziantep FK,450K €,54,49,44,42,57,Trendyol Süper Lig,17 Appearances,6.83
https://www.sofascore.com/football/player/rapp-johan/1093467,IFK Värnamo,230K €,36,48,41,50,43,Allsvenskan,11 Appearances,6.74
https://www.sofascore.com/football/player/suat-serdar/800408,Hellas Verona,4.1M €,57,60,45,41,58,Serie A,22 Appearances,6.78
https://www.sofascore.com/football/player/anis-hadj-moussa/1218066,Feyenoord,14.4M €,68,59,42,26,61,Eredivisie,30 Appearances,7.00
https://www.sofascore.com/football/player/owen-wijndal/836673,AFC Ajax,3.7M €,38,42,39,53,42,Eredivisie,10 Appearances,6.72
https://www.sofascore.com/football/player/ole-pohlmann/930273,Rio Ave,2.3M €,57,63,35,33,56,Liga Portugal Betclic,28 Appearances,6.78
https://www.sofascore.com/football/player/aleksander-komor/303596,GKS Katowice,145K €,,,,,,Ekstraklasa,10 Appearances,6.76
https://www.sofascore.com/football/player/matturro-alan/1177401,Genoa,8.2M €,,,,,,Serie A,13 Appearances,6.65
https://www.sofascore.com/football/player/matty-connolly/1211882,Motherwell,53K €,,,,,,Scottish Premiership,,
https://www.sofascore.com/football/player/khvicha-kvaratskhelia/889259,Paris Saint-Germain,93M €,83,78,69,30,75,Ligue 1,17 Appearances,7.53
https://www.sofascore.com/football/player/rabby-nzingoula/1492676,Montpellier,2.6M €,51,52,49,47,51,Ligue 1,27 Appearances,6.77
https://www.sofascore.com/football/player/claudio-echeverri/1482424,Manchester City,17.2M €,61,60,38,34,64,Premier League,15 Appearances,7.16
https://www.sofascore.com/football/player/joel-piroe/850823,Leeds United,16.4M €,64,51,49,35,50,Championship,46 Appearances,7.06
https://www.sofascore.com/football/player/dominic-calvert-lewin/372344,Everton,17.2M €,62,38,41,27,46,Premier League,26 Appearances,6.69
https://www.sofascore.com/football/player/dmitri-antilevski/823398,Hapoel Haifa,385K €,58,51,38,36,47,Israeli Premier League,15 Appearances,6.79
https://www.sofascore.com/football/player/isaac-mbenza/789000,RC Sporting Charleroi,720K €,62,59,42,35,62,Pro League,36 Appearances,6.86
https://www.sofascore.com/football/player/steven-zuber/37752,FC Zürich,1.2M €,64,56,39,32,56,Swiss Super League,20 Appearances,7.29
https://www.sofascore.com/football/player/konstantinos-koumpari/1142079,Nea Salamina Famagusta,82K €,,,,,,Cyprus League by Stoiximan,,
https://www.sofascore.com/football/player/asterios-konstantinidis/2155508,MGS Panserraikos,,,,,,,Stoiximan Super League,,
https://www.sofascore.com/football/player/anouar-ait-el-hadj/964764,Royale Union Saint-Gilloise,2.7M €,64,61,50,40,61,Pro League,28 Appearances,7.07
https://www.sofascore.com/football/player/dawid-rychta/1513766,Piast Gliwice,27K €,,,,,,Ekstraklasa,,
https://www.sofascore.com/football/player/devis-epassy/362758,Karmiotissa Polemidion,370K €,47,19,11,50,45,Cyprus League by Stoiximan,29 Appearances,7.03
https://www.sofascore.com/football/player/richard-nagy/1033898,1. FC Tatran Prešov,140K €,34,45,47,61,36,Slovakia League Two,,
https://www.sofascore.com/football/player/wedrychowski-marcel/992633,GKS Katowice,325K €,,,,,,Ekstraklasa,12 Appearances,6.88
https://www.sofascore.com/football/player/gjorgjievski-marko/992208,CFR 1907 Cluj,485K €,,,,,,Romanian Super Liga,,
https://www.sofascore.com/football/player/modou-lamin-marong/1471505,Nyiregyháza Spartacus,52K €,,,,,,NB I,,
https://www.sofascore.com/football/player/tudor-cosa/2141996,FC Universitatea Cluj,,,,,,,Romanian Super Liga,,
https://www.sofascore.com/football/player/jan-vertonghen/16921,RSC Anderlecht,1.1M €,,,,,,Pro League,,
https://www.sofascore.com/football/player/josh-acheampong/1403050,Chelsea,7.7M €,,,,,,Premier League,7 Appearances,6.82
https://www.sofascore.com/football/player/gligor-zvan/2156602,CFR 1907 Cluj,,,,,,,Romanian Super Liga,,
https://www.sofascore.com/football/player/soner-aydogdu/69351,Samsunspor,120K €,,,,,,Trendyol Süper Lig,24 Appearances,6.99
https://www.sofascore.com/football/player/ole-lauvli/825175,Tromsø IL,210K €,50,11,11,54,46,Eliteserien,17 Appearances,7.27
https://www.sofascore.com/football/player/stefan-bukorac/795871,FK Napredak Kruševac,160K €,36,44,57,70,38,Mozzart Bet Superliga,32 Appearances,7.15
https://www.sofascore.com/football/player/vagiannidis-giorgos/1166952,Panathinaikos,7.3M €,38,46,40,60,45,Stoiximan Super League,27 Appearances,6.99
https://www.sofascore.com/football/player/archie-gray/1142335,Tottenham Hotspur,36M €,39,48,47,58,42,Premier League,28 Appearances,6.70
https://www.sofascore.com/football/player/julian-araujo/978150,Bournemouth,10.3M €,38,44,50,68,43,Premier League,12 Appearances,6.45
https://www.sofascore.com/football/player/oscar-trejo/21949,Rayo Vallecano,485K €,64,55,31,20,60,LaLiga,19 Appearances,6.75
https://www.sofascore.com/football/player/alexis-claude-maurice/822877,FC Augsburg,12.9M €,75,65,57,31,56,Bundesliga,28 Appearances,7.14
https://www.sofascore.com/football/player/hannibal-mejbri/1009386,Burnley,12.6M €,51,46,37,41,54,Championship,34 Appearances,6.89
https://www.sofascore.com/football/player/patrizio-masini/970998,Genoa,6.3M €,50,46,54,59,47,Serie A,25 Appearances,6.84
https://www.sofascore.com/football/player/simen-bolkan-nordli/930080,Randers FC,2.6M €,64,61,38,33,67,Danish Superliga,32 Appearances,7.44
https://www.sofascore.com/football/player/juan-cruz/897902,Osasuna,1.9M €,35,36,45,64,37,LaLiga,24 Appearances,6.64
https://www.sofascore.com/football/player/mirko-salvi/134252,Basel,105K €,,,,,,Swiss Super League,,
https://www.sofascore.com/football/player/matias-moreno/1496360,Fiorentina,3.3M €,34,43,54,68,39,Serie A,7 Appearances,6.94
https://www.sofascore.com/football/player/zdenek-grygera/1422475,Fulham,,,,,,,FIFA Club World Cup,,
https://www.sofascore.com/football/player/baran-ali-gezek/1215110,Kayserispor,955K €,,,,,,Trendyol Süper Lig,20 Appearances,6.68
https://www.sofascore.com/football/player/brandley-kuwas/252885,FC Volendam,320K €,51,49,34,36,51,Eerste Divisie,29 Appearances,6.94
https://www.sofascore.com/football/player/adam-obert/964153,Cagliari,2.7M €,40,43,59,70,49,Serie A,21 Appearances,6.87
https://www.sofascore.com/football/player/diogo-sousa/882110,Bodrum FK,1.5M €,66,59,70,61,72,Trendyol Süper Lig,32 Appearances,7.18
https://www.sofascore.com/football/player/brahim-ghalidi/1149130,SL16 Football Campus U23,665K €,,,,,,Nationale 1,,
https://www.sofascore.com/football/player/yangel-herrera/839585,Girona FC,18.7M €,57,56,55,45,60,LaLiga,29 Appearances,6.90
https://www.sofascore.com/football/player/julien-duranville/1171540,Borussia Dortmund,9.2M €,,,,,,Bundesliga,12 Appearances,6.69
https://www.sofascore.com/football/player/tomas-chory/188307,SK Slavia Praha,3.7M €,65,50,55,37,45,Chance Liga,32 Appearances,7.17
https://www.sofascore.com/football/player/besfort-zeneli/1173223,IF Elfsborg,2.6M €,57,61,55,51,65,Allsvenskan,26 Appearances,7.24
https://www.sofascore.com/football/player/jan-sykora/111735,SK Sigma Olomouc,240K €,,,,,,Chance Liga,,
https://www.sofascore.com/football/player/rafael-bauza/1841365,Espanyol B,190K €,,,,,,Segunda Federación,,
https://www.sofascore.com/football/player/musa-juwara/928857,Vejle,1M €,65,52,48,40,52,Danish Superliga,29 Appearances,6.91
https://www.sofascore.com/football/player/prip-louka/976127,Konyaspor,1.1M €,56,55,33,30,52,Trendyol Süper Lig,21 Appearances,6.73
https://www.sofascore.com/football/player/leonardo-bertone/234958,FC Thun,195K €,53,55,53,53,48,Challenge League,33 Appearances,7.05
https://www.sofascore.com/football/player/badzgon-jakub/1150931,MŠK Žilina B,140K €,,,,,,Slovakia League Two,,
https://www.sofascore.com/football/player/marko-kolar/190443,HNK Gorica,390K €,61,55,49,38,43,HNL,24 Appearances,6.87
https://www.sofascore.com/football/player/niek-schiks/1134720,PSV Eindhoven,265K €,57,41,40,60,50,Eredivisie,24 Appearances,7.14
https://www.sofascore.com/football/player/pol-lirola/844480,Olympique de Marseille,3.6M €,40,45,34,52,51,Ligue 1,19 Appearances,6.59
https://www.sofascore.com/football/player/dani-pacheco/99524,Wisła Płock,195K €,54,69,44,43,61,Betclic 1. Liga,33 Appearances,7.70
https://www.sofascore.com/football/player/georgios-theocharis/1082352,AEK Athens,215K €,,,,,,Stoiximan Super League,,
https://www.sofascore.com/football/player/michal-rzuchowski/256491,MZKS Arka Gdynia,155K €,47,52,43,44,48,Betclic 1. Liga,28 Appearances,6.79
https://www.sofascore.com/football/player/michal-mynar/1146246,MŠK Žilina B,96K €,,,,,,Slovakia League Two,,
https://www.sofascore.com/football/player/dani-raba/873947,Valencia,1.9M €,78,75,48,34,76,LaLiga,29 Appearances,7.24
https://www.sofascore.com/football/player/elias-benkara/1544423,Borussia Dortmund U19,,,,,,,U19 DFB Nachwuchsliga,,
https://www.sofascore.com/football/player/murray-johnson/1046850,Hibernian,46K €,,,,,,Scottish Premiership,11 Appearances,6.92
https://www.sofascore.com/football/player/korniienko-viktor/904853,Shakhtar Donetsk,720K €,,,,,,Ukrainian Premier League,,
https://www.sofascore.com/football/player/juankar/136743,Aris Thessaloniki,310K €,,,,,,Stoiximan Super League,,
https://www.sofascore.com/football/player/filippo-romagna/356032,Sassuolo,775K €,33,44,60,73,36,Serie B,22 Appearances,7.05
https://www.sofascore.com/football/player/josue-casimir/1035986,Le Havre,3.7M €,62,48,38,31,61,Ligue 1,27 Appearances,6.99
https://www.sofascore.com/football/player/ismail-can-fidan/1618280,Eyüpspor,,,,,,,Trendyol Süper Lig,,
https://www.sofascore.com/football/player/kajetan-szmyt/984137,Zagłębie Lubin,550K €,57,53,40,36,48,Ekstraklasa,20 Appearances,6.87
https://www.sofascore.com/football/player/emmanuel-yeboah/1192383,Vejle,520K €,,,,,,Danish Superliga,14 Appearances,6.86
https://www.sofascore.com/football/player/robin-frej/1184134,GAIS Göteborg,340K €,36,48,54,70,41,Allsvenskan,16 Appearances,7.13
https://www.sofascore.com/football/player/martin-mikovic/113627,FC Spartak Trnava,95K €,40,45,42,58,46,Niké Liga,20 Appearances,7.04
https://www.sofascore.com/football/player/francisco-vieites/929975,Real Betis,720K €,52,44,55,62,55,LaLiga,8 Appearances,6.75
https://www.sofascore.com/football/player/antonio-rudiger/142622,Real Madrid,21M €,40,50,73,71,50,LaLiga,29 Appearances,6.99
https://www.sofascore.com/football/player/joseph-aidoo/796320,Real Valladolid,1.1M €,,,,,,LaLiga,9 Appearances,6.45
https://www.sofascore.com/football/player/alexander-selecky/964160,MFK Ružomberok,480K €,42,45,34,48,45,Niké Liga,17 Appearances,6.62
https://www.sofascore.com/football/player/jovan-sljivic/1153956,FK Crvena zvezda,1.1M €,52,54,36,39,49,Mozzart Bet Superliga,14 Appearances,6.99
https://www.sofascore.com/football/player/andreas-heredia-randen/1200489,Strømsgodset,280K €,44,50,33,36,43,Eliteserien,17 Appearances,6.73
https://www.sofascore.com/football/player/joseph-okopu/1933796,SV Zulte Waregem,990K €,56,52,32,36,57,Challenger Pro League,26 Appearances,7.10
https://www.sofascore.com/football/player/martin-boda/1048849,MFK Ružomberok,140K €,58,47,44,31,37,Niké Liga,19 Appearances,6.75
https://www.sofascore.com/football/player/igor-vekic/943735,Vejle,340K €,63,50,47,61,64,Danish Superliga,31 Appearances,7.13
https://www.sofascore.com/football/player/dominik-zak/1130681,KFC Komárno,180K €,50,50,42,47,48,Niké Liga,27 Appearances,7.01
https://www.sofascore.com/football/player/bence-bardos/901319,Diósgyőri VTK,275K €,37,43,51,65,35,NB I,19 Appearances,6.91
https://www.sofascore.com/football/player/benjamin-bacsa/1898332,Kazincbarcikai SC,49K €,,,,,,NB II,,
https://www.sofascore.com/football/player/hugo-vogel/1163253,Basel,190K €,,,,,,Swiss Super League,,
https://www.sofascore.com/football/player/oleh-kryvoruchko/1484429,Kolos Kovalivka,235K €,,,,,,Ukrainian Premier League,,
https://www.sofascore.com/football/player/mark-gyetvan/1195792,Paksi FC II,26K €,,,,,,NB III Nyugat,,
https://www.sofascore.com/football/player/pontus-dahlberg/792729,IFK Göteborg,695K €,,,,,,Allsvenskan,7 Appearances,6.94
https://www.sofascore.com/football/player/yonatan-ferber/1899816,Hapoel Haifa,220K €,,,,,,Israeli Premier League,27 Appearances,6.71
https://www.sofascore.com/football/player/jon-aramburu/1116388,Real Sociedad,13.9M €,39,34,54,79,43,LaLiga,35 Appearances,6.85
https://www.sofascore.com/football/player/igor-jelicic/936134,Kristiansund BK,410K €,,,,,,Eliteserien,12 Appearances,6.66
https://www.sofascore.com/football/player/rein-van-helden/1047163,Sint-Truidense VV,2.6M €,35,48,54,67,41,Pro League,32 Appearances,6.85
https://www.sofascore.com/football/player/william-boving/1021075,SK Sturm Graz,7.4M €,61,53,42,33,57,Austrian Bundesliga,30 Appearances,7.00
https://www.sofascore.com/football/player/filip-krovinovic/322417,HNK Hajduk Split,1.9M €,50,48,50,57,46,HNL,33 Appearances,6.93
https://www.sofascore.com/football/player/chiquinho/584124,Olympiacos FC,4.6M €,55,53,43,45,56,Stoiximan Super League,28 Appearances,7.08
https://www.sofascore.com/football/player/mavroudis-dimitris/997749,Enosis Neon Paralimniou,105K €,,,,,,Cyprus League by Stoiximan,,
https://www.sofascore.com/football/player/kian-fitz-jim/1001945,AFC Ajax,4.6M €,52,53,37,41,50,Eredivisie,26 Appearances,6.79
https://www.sofascore.com/football/player/igor-bartnik/1411115,Motor Lublin,,,,,,,Ekstraklasa,,
https://www.sofascore.com/football/player/zan-trontelj/943736,Zorya Luhansk,670K €,42,55,35,42,48,Ukrainian Premier League,25 Appearances,6.77
https://www.sofascore.com/football/player/alexandru-chipciu/44435,FC Universitatea Cluj,360K €,41,48,43,58,44,Romanian Super Liga,36 Appearances,6.98
https://www.sofascore.com/football/player/tarik-muharemovic/1118177,Sassuolo,7.5M €,38,46,67,76,40,Serie B,26 Appearances,7.10
https://www.sofascore.com/football/player/camilo-mena/1014498,KS Lechia Gdańsk,1.9M €,55,53,38,42,56,Ekstraklasa,25 Appearances,7.13
https://www.sofascore.com/football/player/sebastian-lomonaco/864076,Panetolikos,860K €,58,48,43,31,43,Stoiximan Super League,23 Appearances,6.66
https://www.sofascore.com/football/player/christopher-braun/163733,FC Rapid București,320K €,37,43,34,57,39,Romanian Super Liga,24 Appearances,6.70
https://www.sofascore.com/football/player/steve-mandanda/27029,Stade Rennais,540K €,71,52,51,73,60,Ligue 1,17 Appearances,6.71
https://www.sofascore.com/football/player/rommens-tuur/1130011,KVC Westerlo,4.2M €,43,48,48,61,50,Pro League,38 Appearances,7.07
https://www.sofascore.com/football/player/mattheou-nikolas/850762,Karmiotissa Polemidion,110K €,,,,,,Cyprus League by Stoiximan,,
https://www.sofascore.com/football/player/amadou-haidara/822708,RB Leipzig,15.5M €,51,54,56,64,55,Bundesliga,28 Appearances,6.83
https://www.sofascore.com/football/player/maksym-mekhaniv/937071,FC Livyi Bereh Kyiv,410K €,50,11,11,54,51,Ukrainian Premier League,34 Appearances,7.19
https://www.sofascore.com/football/player/petar-sucic/1091303,Inter,15.3M €,56,58,50,51,58,Serie A,26 Appearances,7.06
https://www.sofascore.com/football/player/abdou-karim-sow/1127855,FC Lausanne-Sport,5.2M €,36,45,58,75,39,Swiss Super League,30 Appearances,6.97
https://www.sofascore.com/football/player/adryelson/795261,RSC Anderlecht,3.8M €,35,44,60,76,36,Pro League,10 Appearances,7.04
https://www.sofascore.com/football/player/johan-kenneryd/1470037,IFK Värnamo,27K €,,,,,,Allsvenskan,,
https://www.sofascore.com/football/player/bijlow-justin/556696,Feyenoord,5.2M €,,,,,,Eredivisie,4 Appearances,6.99
https://www.sofascore.com/football/player/juan-castillo/1120365,Pari Nizhny Novgorod,550K €,39,40,42,54,43,Russian Premier League,16 Appearances,6.57
https://www.sofascore.com/football/player/xavier-mbuyamba/974020,FC Volendam,930K €,37,46,58,71,40,Eerste Divisie,34 Appearances,7.37
https://www.sofascore.com/football/player/vladyslav-petrov/1990343,NK Veres Rivne,,,,,,,Ukrainian Premier League,,
https://www.sofascore.com/football/player/liam-donnelly/191252,Kilmarnock,310K €,50,44,56,58,50,Scottish Premiership,24 Appearances,6.79
https://www.sofascore.com/football/player/ivan-balliu/152446,Rayo Vallecano,1.5M €,37,39,56,68,44,LaLiga,25 Appearances,6.70
https://www.sofascore.com/football/player/nathanael-mbuku/963399,GNK Dinamo Zagreb,920K €,60,56,48,44,54,HNL,16 Appearances,6.88
https://www.sofascore.com/football/player/rilwan-abdulrazaq-popoola/1853710,Kisvárda FC,,,,,,,NB II,,
https://www.sofascore.com/football/player/patrick-brouwer/1066319,SC Telstar,245K €,65,67,43,34,55,Eredivisie,31 Appearances,7.63
https://www.sofascore.com/football/player/marvin-schulz/254445,Holstein Kiel,730K €,,,,,,Bundesliga,12 Appearances,6.52
https://www.sofascore.com/football/player/dimitris-sotiriou/68204,OFI Crete,79K €,,,,,,Stoiximan Super League,,
https://www.sofascore.com/football/player/stefan-schimmer/842922,1. FC Heidenheim,450K €,,,,,,Bundesliga,12 Appearances,6.62
https://www.sofascore.com/football/player/raphinha/831005,Barcelona,81M €,85,80,65,41,89,LaLiga,36 Appearances,7.83
https://www.sofascore.com/football/player/raz-meir/283917,Maccabi Netanya,220K €,,,,,,Israeli Premier League,10 Appearances,6.51
https://www.sofascore.com/football/player/pantelis-konomis/320623,ALS Omonia,80K €,,,,,,Cyprus League by Stoiximan,11 Appearances,6.41
https://www.sofascore.com/football/player/colley-ebrima/928106,Young Boys,1.9M €,60,52,40,31,52,Swiss Super League,26 Appearances,6.85
